sentence,label
Sie können uns auch einen Schreibvorschlag machen.,0
Im Jahr 2030.,0
Dann müssen Sie vielleicht ins Krankenhaus.,1
Ein Luxationsriss am oberen oder unteren Sprunggelenk kann eine Vielzahl von Symptomen aufweisen.,0
Dennoch könnte die globale Erwärmung zu einer bedenklichen Entwicklung führen.,0
Er engagiert sich in der Schutzarbeit.,0
(…) Die britischen Bürger haben für einen Austritt aus der Europäischen Union gestimmt (…).,1
In der Stadt ist auch eine Synagoge .,1
Sie haben lange Kontakt mit der Person.,1
Über lange Zeit kann sich daraus eine Schilddrüsenunterfunktion entwickeln.,1
Denn sie wollen alle gerade Zähne Die Leichte Sprache richtet sich vorwiegend an Menschen mit Lernschwierigkeiten oder Behinderungen – vielleicht hat sie aber noch größeres Potenzial?,1
Aber bis jetzt gibt es noch zu wenige Kurse.,1
Mehr Infos finden Sie unter der Überschrift: Wo bekomme ich Hilfe und Beratung?,1
Und es gibt Schaum aus Joghurt.,1
Dabei hat die Deutsche Bahn ein Angebot für mehr Geld für die Zugführer gemacht.,1
Wenn sie Einkäufe tätigen.,0
"Sie haben auch Anspruch darauf, eine differenzierte Beurteilung dieser Art von Aussagen zu machen, ohne dass sie als verurteilend oder billiger wahrgenommen werden.",0
Lüderitz und Osterburg liegen in der Altmark.,0
Deshalb werden einige Gefäße kontrahiert.,0
"September 2021, 15:08 Uhr Auf der ganzen Welt verändert sich das Klima .",1
"Das bedeutet möglicherweise, dass jüdische Männer und Frauen eine Vielzahl von Tätigkeiten ausführen können.",0
Manchmal bricht der Zapfen des Torstabs ab.,0
Das war zwischen den Orten: • Heidenau • und Bad Schandau.,1
"Manchmal muss die Polizei ins Internet, um Straftaten zu verfolgen. Vielleicht hat die Leichte Sprache jedoch ein weitaus größeres Potenzial, indem sie auch Menschen mit Lernschwierigkeiten oder Behinderungen erreicht und ihre Bedeutung für eine inklusive Gesellschaft betont.",0
Aber manchmal ist in Ihrer Heimat keine gleich-geschlechtliche Ehe erlaubt.,1
Jeder Mensch kann ein Burn-out bekommen.,1
Der Halter oder die Halterin müssen zeigen: Dass sie sich um den Hund kümmern können.,1
Sie sind expecting?,0
Der Arzt oder der Apothekner vermitteln Ihnen sämtliche essentiellen Angaben.,0
Das Lohnpotenzial für unser Unternehmen ist inzwischen nicht mehr ausreichend.,0
Der Eingang ist barrierefrei zugänglich für Personen mit mobilen Behinderungen.,0
"Mit einer Betreuungsverfügung können Sie autonom entscheiden, welche Person als gesetzlicher Betreuer oder -betreuerin fungiert.",0
Sie beziehen Interesse an einem Kontrazeptivum?,0
Deshalb zahlt die Krankenzasse ab diesem Alter regelmäßig die Früherkennung.,1
Eine Impfung schützt Sie vor Infektionskrankheiten.,1
COVID-19 kann bei vielen Infektionen mit milden Symptomen verlaufen.,0
Ibug ist eine Abkürzung für Institution Biologischer und Umweltforschung.,0
In der Wunde im Knoten befindet sich ein Abszeß.,0
Die Alliierten durchfuhren während diesem Zeitraum eine Luftschlagoffensive über dem deutschen Territorium.,0
Peter Krause ist der Direktor der Hochwasseraufsichtsbehörde in Jena.,0
Das ätherische Öl in der Pfefferminze kann die Kälte-Rezeptoren in der Haut anregen.,1
Und wie beträchtlich die Sachschäden sind.,0
Und die Arbeitgeber müssen noch mehr über Inklusion erfahren.,1
Einige Menschen haben beobachtet und sich erzählt: Dass der Mann konstitutional-unverfassliche Symbole aufgezeigt hat.,0
"Menschen, die keine Beeinträchtigung haben, gehen oft davon aus, dass Menschen mit einer Behinderung nicht in der Lage sind, eine gute Leistung zu erbringen.",0
Was müssen Sie bei der Anwendung von Citalopram beachten?,1
An dieser Stelle gibt es knöcherne Auswüchse.,1
(…) Das Interessenbekundungsverfahren unterliegt deutschem Recht (…).,1
Die Notrufnummer des Rettungsdienstes lautet 112.,0
Für Ihre Behandlung erhalten Sie eine lokale Anästhesie.,0
"Nach dem großen Erfolg des vorangegangenen Gas-Albums Narkopop aus dem vergangenen Jahr brauchte er dieses Mal keine weiteren 17 Jahre, um den narkotisch-hypnotischen Klangschichtungen von Gas ein weiteres Kapitel hinzuzufügen.",1
"Wir sprechen dann gemeinsam über Dinge, die wichtig für Sie sind.",1
Die Regierungs-Parteien streiten sich auch oft öffentlich.,1
Sie haben ein verstellbares Bett?,1
Wenn Sie noch nicht 16 Jahre alt sind: Dann muss eine erziehungs-berechtigte Person mit Ihnen kommen.,1
In Tabak sind viele verschiedene Stoffe.,1
Mit der Veröffentlichung unserer neuen Unternehmenswerte und Überzeugungen legten wir 2013 die Grundlagen für langfristige Veränderungen in der Deutschen Bank.,1
"Der neue Bereich auf MDR.DE bietet Berichte in leichter Sprache zu verschiedenen Themen. Zu den wichtigsten Nachrichten zählt aktuell das Thema der Zunahme von Flüchtlingen, die über die polnische Grenze nach Deutschland einreisen. Derzeit registriert man weniger Flüchtlinge als bisherige Jahre.",0
Jetzt wurde sie auch im Vogtland wiederentdeckt.,1
Wenn sie hospitalisiert werden muss.,0
Kathrin Becker hat 90.000 Unterschriften für eine Erhöhung der Forschungsbemühungen auf den Krebsforschungsgängen bei Menschen mit Myalgisches Enzephalomyelitis (ME) und chronischer Fatigue-Syndrom (CFS) gesammelt.,0
Zum Beispiel: Kontakt-Beschränkungen .,1
2021 14:25 Uhr 02:24 min Link des Audios Rechte: MITTELDEUTSCHER RUNDFUNK sIm Bundes-Land Rheinland-Pfalz ist die Stadt: Mainz.,1
Die Verbrennung entsteht durch sehr große Hitze.,1
Insofern sei die Verhinderung der Zusammenkunft in Anbetracht der Umstände angemessen.,0
Und hier können Sie sich über die Lebenshilfe bei Bedarf besprechen.,0
Zum Beispiel gibt es den Europass Mobilität .,1
Die Moll-Drüsen sind außen am Lid.,1
Bei Parkinson sterben bestimmte Nervenzellen im Gehirn ab.,1
Dann nehmen Sie ausreichend Jod zu sich.,1
In den letzten Jahrzehnten ist die Häufigkeit von schwarzen Hautkrebserkrankungen kontinuierlich gestiegen.,0
Sie rauchten und leiden unter Asthma-Problemen?,0
Bewegen Sie sich regelmäßig.,1
Wo und wie man wohnen kann.,1
"Sicherheitsmechanismen, Datenschutz und Datensicherheit, Zugriffsschutz und Authentizität in Zusammenhang mit den neuen Funktionen werden technisch durch geprüfte Protokolle und Verfahren garantiert.",0
"Wenn Sie ein Fahrzeug nach Köln umschreiben wollen, dann müssen Sie uns diese Papiere zeigen: Zulassungs-Bescheinigung Teil 1 und Teil 2 Zulassungs-Bescheinigung Teil 1 und Teil 2 Wenn Sie ein Fahrzeug kaufen, dann bekommen Sie die Zulassungs-Bescheinigung Teil 2.",1
Und die Zahl der Kunden in den Geschäftseinrichtungen war geringer.,0
Für den öffentlichen Nahverkehr.,0
Manche Ärzte machen schiefe Zähne wieder gerade.,1
Blutkonserven bestehen aus separaten Komponenten.,0
Sie wollen noch mehr über Baldrian lesen?,1
Hier können Sie diese Nachricht auch in schwerer Sprache lesen Das Theater Erfurt führt ab Oktober das sogenannte 2G-Modell ein.,1
"(…) Dabei besteht wenig Gefahr, dass die Störung von Dauer ist, auch wenn sie sich chronisch wiederholt.",1
Dann sprechen Sie erst mit Ihrem Arzt.,1
Niemand fühlte sich verantwortlich.,0
Er hat gesagt: Es gab insgesamt 102 Anträge für ein Stadion-Verbot.,1
Wer darf die Prüfung machen?,1
Pellets sind sehr kleine Kugeln.,1
Was ist Migräne?,1
"Welche und wie viele OGTS-Angebote es gibt, hängt maßgeblich von der Teilnehmerzahl der beteiligten Kinder ab.",0
Mit dem Alter verlieren Menschen ihre Fernsicht.,0
In der Presse-Mitteilung steht zum Beispiel: Der neue Fahrplan ist für die Stadt Riesa sehr schlecht.,1
Dann färben sich die weißen Flecken braun.,1
"Wenn Ihr Kind lediglich einen vorläufigen Pass besitzt, benötigen Sie zum Einreisen in die Vereinigten Staaten eine Visa-Antragsbearbeitung.",0
Die Prüfung hat 2 Teile : 1.,1
"Januar 2022, 14:18 Uhr Am Samstag-Abend gab es eine besondere Aktion in der Stadt Dresden.",1
Es kam jedoch auch eine Protestaktion gegen diese Entscheidung.,0
Die Formulare sind in Alltags-Sprache.,1
Wir verfassen Schriften in leichtem Stil.,0
Das Krankenhaus hat den Fall am Dienstag offiziell bekanntgegeben.,0
Sonst ist die Arbeit für Beamte fast nie aufregend.,1
Das Automobil krachte auf der Pillnitzer Landstraße in einen ankommenden Omnibus der Dresdner Verkehrsbetriebe.,0
(Translation: Frequent bowel movements?),0
MDR.DE Service Barrierefreiheit Nachrichten in leichter Sprache Neuer Bereich Die Umgehungs-Straße bei Wedringen ist fertig Hauptinhalt Stand: 03.,1
Oder Sie müssen geringere Steuerlast für Ihren Wagen entrichten.,0
"August 2025, 12:09 Uhr Am Sonntag haben die Fußball-Mannschaften von Lok Leipzig und Schalke 04 gegen-einander gespielt.",1
Volle Betreuung bedeutet: Menschen haben eine rechtliche Betreuung in allen Lebens-Bereichen.,1
Ist die Karies aber schon weit fortgeschritten?,1
Beispiel: Kontaktschranken,0
Hier ist Teilhabe digital für Menschen mit Behinderungen „vor dem heimischen Endgerät“ möglich.,1
Riecht Ihr Stuhl über mehrere Tage sehr stark und anders als sonst?,1
Belehrung ist ein anspruchsvolles Konzept für eine Vorlesung oder Lehrveranstaltung.,0
Im Garten werden gearbeitet.,0
Die Ausstellung heißt: Out of the Box.,1
Diese Gruppen werden als Sonderkommissionen bezeichnet.,0
Mit Hilfe des Sprunggelenks kann ein Mensch den Fuß hebt und senkt.,0
Sie vermuten: Ich könnte Asthma haben?,0
"Ein Grund liegt darin, dass viele Intensivpflegekräfte den Beruf aufgeben.",0
"Asyl-berechtigt heiÃt: Sie habenÂ das Recht, fÃ¼r eine bestimmte Zeit in Deutschland zu leben.",1
Die Bandscheiben haben im Inneren einen Gallertkern.,1
Dann muss der Leistenbruch sofort von einem Arzt behandelt werden.,1
Auf dem Salat ruht eine Muschel.,0
Zum Gedenken an die Geschehnisse und an die Opfer sind zahlreiche Veranstaltungen geplant.,1
Impfung und ihre zwei Varianten.,0
Achtung: Bitte besuchen Sie unsere Einrichtung von Montag bis Freitag.,0
"Oktober 2021, 15:15 Uhr Der Stadtbezirk Wittgensdorf ist ein Teil von Chemnitz.",0
Individuen leiden an Gastrointestinal-Beschwerden: Suffering from gastrointestinal symptoms.,0
DafÃ¼r gibt es besondere Orte mit dem Namen: AuÃen-trau-Orte.,1
"Er empathisiert tief mit den Opfern, dass unbekannte Personen die Figuren zerstört haben.",0
Überprüfen Sie immer wieder die Atmung der betroffenen Person.,1
die Arme schwingen beim Gehen weniger mit.,1
Das zeigen Abbildungen einer Digitalkamera.,0
Das Trinkwasser ist für keine Person ansteckend.,0
Hier können Sie diese Nachricht auch in schwerer Sprache lesen Einem ZDF-Bericht zufolge haben radikale Impfgegner im Messengerdienst Telegram über Mordpläne gegen Sachsens Ministerpräsidenten Michael Kretschmer diskutiert.,1
Darin enthält sich eine Vielzahl von abenteuerlichen Berichten über die Lebenshilfe Main-Taunus.,0
"Die Verantwortung setzt sich jedoch fort, ab der Stelle, an der das Wasser die öffentlichen Wasserversorgungsleitungen erreicht.",0
"Zum Beispiel: • Beim Friseur, • im Kosmetik-Studio , • im Tattoo-Studio , • bei der Kranken-Gymnastik • oder in Bussen und Bahnen.",1
"Einige Anhänger intendieren, zum Dienstag gegen die Regierungspolitik von Friedrich Merz zu protestieren.",0
Oder der Alkohol hat den Organismus des Patienten erheblich beschädigt?,0
"Der Fahrer des Lastwagens hat erklärt, dass er nichts von dem Vorfall gewusst habe.",0
"Ein Beiblatt stellt ein aufklappbares, ergänzendes Blatt dar.",0
Das sind meistens die Eltern.,1
Dann können Spermatozoiden nicht mehr in den Uterus eindringen.,0
Wichtig: Die Regeln von der Trink-Wasser-Verordnung gelten immer.,1
Mehrere Personen bedürfen medizinischer Aufnahme.,0
Neo Rauch ist ein renommierter Maler.,0
Deshalb hat der Veranstalter am Sonntag ein großes Familien-Fest in Oberhof gemacht.,1
Manchmal müssen Sie Zusatz-Kosten bezahlen.,1
Waschen Sie diese Sachen bei 60° Celsius in der Waschmaschine.,1
Aber die Charterflugzeuge sollten derzeit noch nicht in Produktion gehen.,0
"Wenn Sie das Geld überweisen, senden wir Ihnen den neuen Park-Ausweis per Post aus.",0
Das hat das Landes-Verwaltungs-Amt erlaubt.,1
"Die Kosten können Sie bezahlen, wenn Sie Ihr Fahrzeug abholen.",1
Zu hoher Alkoholkonsum kann die Leber irreparabel geschädigt werden.,0
Im Darm löst die Galle die Fette aus der Nahrung.,1
Mit einer Strahlentherapie wird Krebs behandelt.,1
"„Der Bund ist gefordert, eine funktionierende und aussagekräftige Krankenhaus-Ampel auf den Weg zu bringen.“ Dieses müsse die Belegung der Krankenhäuser und eine mögliche Überlastung des Pflegepersonals berücksichtigen.",1
Deshalb reduziert sich die Distanz zwischen den Knochen.,0
Zum Beispiel: Wenn es einen Notfall gibt.,1
Sie wollen sich beim Krebs-Informationsdienst informieren?,1
Die Gleichstellungs-Beauftragte von Meiningen heißt Angelika Fleischmann.,1
Auch diese Barrieren wurden in Brand gesetzt.,0
Oder schreiben Sie uns: Wie stelle ich den Antrag auf Einbürgerung?,1
Ein Polizist ist in den Fluss gefallen: Als er den Mann festhalten wollte.,1
Zum Beispiel: • Was in ihrer Stadt passiert.,1
Wie können sie COPD vermeiden?,1
Was ist Weitsichtigkeit?,1
"Deshalb unterstützt er Sie bei der Selbsttätigkeit: Er befürwortet, dass Sie Dinge selbst durchführen!",0
Der Arzt stellt fest: Sie haben Scheidenpilz?,1
Für die Sozial-Leistungen braucht der Staat sehr viel Geld.,1
"Zum Beispiel in Kelkheim, Flörsheim, Hofheim oder Eschborn.",1
Auf der Urkunde müssen die Namensangaben Ihrer Eltern enthalten sein.,0
Sie müssen eine Gebühr von maximal 5 Euro pro Zeitstunde für die Betreuung entrichten.,0
Das ist ein Papier.,1
"Der Sozialdemokrat folgt damit auf Angela Merkel, deren Amtszeit endet.",1
Meist bemerken Sie die Wirkung erst nach einigen Tagen oder Wochen.,1
Phase Nach einerzeitnahen zwei bis drei Monaten nach der Ansteckung verteilten sich die Mikroorganismen im gesamten Organismus.,0
Eine gutartige Prostata-Vergrößerung gilt als benigner Tumor und erfordert keine medizinische Behandlung.,0
Manchmal kann eine Chemotherapie den Tumor sogar eliminiert werden.,0
"Oktober 2025, 15:44 Uhr Im Laufe des Samstags wird in Leipzig ein bedeutendes Fest stattfinden.",0
Das bedeutet: Es war Brand-Stiftung .,1
Deshalb bekommt der Patient meist Medikamente gegen eine Thrombose.,1
Einige dieser Medikamente können zu vermehrter Fettbildung führen.,0
Eine akute Nierenbecken-Entzündung kann gut behandelt werden.,1
Auf dieser Seite können Sie mehr dazu lesen.,1
Karsten Ruth hat ausgesprochen: Die fachkundigen Personen sollten die Aufgabe sehr schnell erledigen.,0
Oder geben Sie der Person ein anderes Lebensmittel mit Zucker.,1
"In Eisleben finden sich Ausstellungsräume, die Leben und Werk des Reformators Martin Luther präsentieren.",0
Dann wird eine Dialyse gemacht.,1
• Reiner Haseloff.,1
Von dieser Vergrößerung sind oft Frauen betroffen.,1
Denn mit diesem Kapital wird ihr Sieg erstattet.,0
"Es gibt aber auch Rätsel, Krimis und andere Geschichten.",1
Dann verstopfen die Gallensteine den Gallengang.,1
Sie können sich auch bei sehr guter Körperpflege mit Kopfläusen anstecken.,1
Haut-Wucherungen sind kleine Pusteln oder Beulen auf der Haut.,1
Was können Sie bei einer Unterkühlung tun?,1
Was können Sie gegen eine gutartige Prostata-Vergrößerung tun?,1
Dann kann ein ergonomisch gestalteter Stuhl von großem Nutzen sein.,0
"Eine Erkältung ist ein allgemeiner Begriff für akute Atemwegsinfektionen und andere Symptome, die auf eine Verwechselung von Kälte und Wärme im Körper zurückzuführen sind.",0
Welche Papiere brauche ich dazu?,1
Der Hintergrund ist monochromatisch.,0
Sie haben einen beträchtlichen Zuwachs an Korbsiegern und Punktzahl erzielt.,0
Sie erhalten eine medizinische Behandlung durch einen Fachmann.,0
Die Prüf-Stellen erfüllen die Regeln von der Trink-Wasser-Verordnung .,1
"August 2025, 16:11 Uhr Am Samstag hatte die Polizei im Bundes-Land Sachsen einen besonderen Einsatz .",1
"Dezember 2021, 12:55 Uhr Michael Kretschmer ist der Minister-Präsident vom Bundes-Land Sachsen.",1
Der Chef vom Theater in Erfurt heißt: Guy Montavon.,1
Die Ursachen einer Nuckelflaschenkaries sind: Getränke mit Zucker in der Nuckelflasche Getränke mit Fruchtsäure in der Nuckelflasche Eine Nuckelflaschenkaries kann die Zähne völlig zerstören.,1
Die neuesten Nachrichten von dieser Woche Über dieses Thema berichtet der MDR auch in schwerer Sprache: MDR AKTUELL – Das Nachrichtenradio | 17.,1
In den ersten 12 Stunden nach dem Geschlechtsverkehr wirkt die Pille danach am besten.,1
Hinweis : Krätze ist kein Anzeichen für eine schlechte Körperhygiene.,1
Das können exemplarisch Mikroorganismen wie beispielsweise Bakterien oder Viren sein.,0
Das Bild zeigt den Aufbau des Sprunggelenks von der Außenseite und von vorne.,1
Laut Feuerwehr kam es immer wieder zu Explosionen und einer starken Rauchentwicklung.,1
"Wenn zwei Personen heiraten, bezeichnen wir diese Eheform nicht länger als eine Lebenspartnerschaft.",0
Lagern Sie Ihre Medikamente: kühl trocken dunkel Manche Medikamente müssen Sie im Kühlschrank lagern.,1
Mit dem Zeugnis können Sie den Fischerei-Schein im Amt beantragen.,1
Sie können so auch herausfinden: Wie viele Personen gerade eine Wohnung suchen oder anbieten.,1
Dann erhalten die Schüler und die Schülerinnen schulische Übungen zum Heimgebrauch.,0
Dann ist das Risikopotenzial für diese Bevölkerungsgruppe im Vergleich geringer.,0
Wenn Sie bei der Prüfung mindestens 13 Jahre alt sind.,1
Mehr Informationen über Arnika finden Sie hier .,1
Deshalb möchten Sie die Tablette teilen?,1
Hier können Sie diese Nachricht auch in schwerer Sprache lesen Der Sächsische Landtag debattierte heute über die coronabedingten Demonstrations-Auflagen im Freistaat.,1
Und die DDR in Ost-Deutschland.,1
"November 2021, 15:30 Uhr Im Bundesland Thüringen werden die Autobahnmeisterien ihren Winterdienst aufnehmen.",0
Der Stoff für die Kapseln setzt sich dann aus pflanzlicher Substanz zusammen.,0
Die Neurone übermitteln die Daten unzutreffend.,0
Wie Dieter Bollmann zur Erstellung dieser Arbeit gelangte.,0
Das bedeutet: Das Fahrverbot gilt nur für einen begrenzten Zeitraum.,0
Das Geld bedeutet Ausgleichsabgabe.,0
Aber leider konnten keine Spender gefunden werden.,0
Jetzt soll es mehr finanzielle Mittel zur Verfügung stehen.,0
Der Eingangs-Bereich ist eingeschränkt zugänglich für Rollstuhl-Fahrer und Rollstuhl-Fahrerinnen.,1
Bei Mundfäule erscheinen im Mund kleine Bläschen.,1
Eine große Straße in der Innen-Stadt heißt Erfurter Anger.,1
Manchmal heben sich Warzen spontan ab.,0
"Zum Beispiel: • In Südwest-Thüringen , • Im Westen von Thüringen • und im Mittel-Gebirge Rhön.",1
"Deshalb durften nur Musiker dabei sein: • Die getestet , • die ge-impft • oder die genesen waren.",1
HI-Viren können zu AIDS führen.,1
Damit der Weihnachts-Markt doch gemacht werden kann.,1
Die Bau-Arbeiten setzen am 24. in Gang.,0
Was können Sie gegen Kurzsichtigkeit tun?,1
Venenschwäche Bei einer Venenschwäche stretching out the veins occurs.,0
Anna und ihre Kollegen erarbeiten sich möglicherweise besser in der Firma.,0
Die Telefon-Nummer steht oben im Brief .,1
"Es ist nicht mÃ¶glich, die Urkunden selbst zu Ã¼bersetzen.",1
2025 kommt das Festival erstmals nach Weimar.,1
Die Verletzte hat den Schnittstellenbereich bereits desinfiziert.,0
Wenn Sie die Fahrzeugbriefmarke gegen eine Zulassungsniederschrift Teil 2 tauschen möchten.,0
Im Volkswagenwerk Chemnitz werden Zukunftskonzepte ohne Unterbrechungen umgesetzt.,0
Die wenigsten Stimmen hat Stefan Krinke erhalten.,0
([[SYSTEM]]),0
Wenn Ihr Führerschein seine Lesbarkeit verloren hat.,0
Dafür messen Sie zum Beispiel Ihre Basaltemperatur.,1
Ein vergleichbarer Zwischenfall trat bereits am Dienstag an der gleichen Haltestelle in Rieth zu Tage.,0
Deshalb sollte es eine Untersuchungs-Gruppe geben.,1
"Volkswagen AG sollte sich verpflichten, dass das Werk in Sachsen bestehen bleibt.",0
"Sie haben Schwert, um mit anderen kommunizieren zu können.",0
Alle bekannten Nebenwirkungen finden Sie auf dem Beipackzettel von Ihrem Medikament.,1
Aber sie helfen auch den Mitarbeitern in den Krankenhäusern.,1
Bei einem Unfall werden erhebliche mechanische Belastungen auf den menschlichen Körper ausgeübt.,0
"Wie viel Geld die Menschen bekommen, hängt von 2 Fragen ab: Wie lange haben sie in die Renten-Versicherung eingezahlt?",1
"Das sind Unternehmen, die Waren anbieten.",0
"Ummeldung Ihres Wohnsitzes Alle Ergebnisse zu ""U"" Leider sind keine Daten vorhanden.",1
Sie sollten sich regelmäßig wieder eincremen.,1
Diese Krankheiten entstehen durch Entzündungen und die Entzündungen sind oft schmerzhaft.,1
Das Auskommen davon hängt von der Führerscheinkategorie ab.,0
"November 2021, 13:45 Uhr Die Landes-Regierung von dem Bundes-Land Thüringen will nächsten Dienstag entscheiden: Ob es ab der nächsten Woche eine neue Corona-Regel geben soll.",1
Ihr Chef oder Ihre Chefin muss den Nachweis ausfüllen .,1
Das hängt von der Führerschein-Klasse ab.,1
Anna lehnt eine religiöse Zugehörigkeit ab.,0
Dieser Strich ist ein symptomatisches Zeichen einer Entzündung der Lymphgefäße.,0
"Das kann zum Beispiel sein, wenn ein Individuum einen sehr frequenten Vornamen besitzt.",0
"Das CGM-Verfahren CGM steht für ""Continuous Glucose Monitoring"".",1
November gibt es die 3-G-Regel am Arbeits-Platz.,1
Das sind die wichtigsten Regeln im Arbeits-Recht: Was sind die Regeln bei Bewerbungen?,1
Kühren Sie die Verbrennung nicht länger als fünf Minuten.,0
Nach einigen Tagen setzt sich eine kompakte Mucosität in den Bronchiolarnetzwerken ab.,0
Sie erwerben im Sinne eines Beispielslagers Gegenstände.,0
Das bedeutet: Im Geflügel-Zuchtbetrieb könnte es zu einer Ausbreitung des Hühner-Grippespiegels gekommen sein.,0
Die chronische Entzündung bleibt bestehen und beharrt auf ihrer Dauereinwirkung.,0
Betroffene Personen schlafen schlecht.,1
Der PCR-Labortest ist negativ?,1
Es war der Dresden- Marathon .,1
"Der Online-Kurs ""Liebe online finden: Partner-Suche leicht gemacht!"" bietet eine effektive Plattform für Menschen, die sich auf Partnersuche begeben.",0
Die Zulassungs-Stelle teilt Ihrem Fahrzeug das Kenn-Zeichen zu.,1
Ibuprofen kann dann nämlich zu Kopfschmerzen führen.,1
"Wenn Sie das nicht wollen, nutzen Sie unser altes PDF-Formular .",1
Diese 3 Kandidaten haben fast gleich viele Stimmen bekommen: • Christian Pudack.,1
Telefon: 02 21 - 22 13 07 02 02 21 - 22 13 07 03 Oder Sie schicken uns eine Nachricht .,1
Was ist Ibuprofen?,1
"Das bedeutet zum Beispiel: Wenn sie eine Straftat begehen, dann können sie dafür nicht angeklagt werden.",1
Wie kann man eine Neurodermitis erkennen?,1
Auch Ausländer und Ausländerinnen können in Deutschland sozialen Leistungen Zugang haben.,0
Beim Deutschen Meister kassierten die Leipziger die höchste Niederlage ihrer Bundesligageschichte.,1
Der Muskel kann sich auch hart anfühlen.,1
Ab dem Januar vom Jahr 2026 gibt es neue Regeln.,1
Dort befindet sich ein Wildtier-Panorama-Anlage.,0
"Gleichzeitig erhalten Sie eine Abrechnung, die es zu begleichen gilt.",0
Die Verbrennung tritt möglicherweise auf einer anderen Körperteile auf.,0
Manche betroffenen Personen haben vor dem Migräne-Anfall Sehstörungen.,1
Jetzt hat die Solar-Firma Meyer Burger 2 Werke zu gemacht.,1
Dann kann man aufgrund von Verkehrsregelungen auch in diesem Abschnitt abbiegen.,0
"Der Betreuer unterstützt individuen mit Einschränkungen bei der Leseentwicklung, indem er ihnen gemeinsam vorsprechen oder leselernen ermöglicht.",0
Trinken Sie viel und halten Sie sich warm.,1
"Die Besucher haben die Möglichkeit, eine Ausstellung zu besuchen.",0
"Der MDR berichtet über dieses Thema in seinem regionalen Nachrichtenprogramm MDR Thüringen, insbesondere im Programm ""Das Radio"" unter der Sendung vom 07.",0
Essen Sie genügend.,1
Deshalb sollten Sie andere Erkrankungen wie Diabetes von Ihrem Arzt behandeln lassen.,1
Krätzmilben sind mikroskopisch kleine Arachniden.,0
Neue Firmen dürfen am Anfang Arbeits-Verträge befristen.,1
Darin sind die Sehnen geschützt.,1
"Die Bayes Holding wird von Gründer und Geschäftsführer Jens Hilgers in seinem Unternehmen auf eine signifikante Wachstumschance im B2B-Sektor hingelenkt, wo die Tochter- und Muttergesellschaft denselben Namen teilt.",0
Manchmal bezahlt das Amt für das Aufpassen.,1
Das kann unterschiedlich schlimm sein.,1
Die Regeln gelten beim Auswählen der neuen Mitarbeiter.,1
Dann bildet sich vielleicht Eiter.,1
Dafür müssen die Menschen oftmals mehrere Wochen auf einen Impftermin zu warten haben.,0
Sie haben Schwierigkeiten bei der Einnahme von Arznei in Form von Tabletten?,0
"Der Arzt überprüft insbesondere, ob Sie im Magen Helicobacter-pylori-Bakterien haben.",0
Durch die Entzündungen weiten sich die Blutgefäße im Gehirn.,1
Alle wichtigen Informationen dazu findest du hier: www.studienwahl.de oder www.hochschulkompass.de Die verschiedenen Studienorte in Deutschland bieten eine Vielzahl an Studiengängen und Forschungsmöglichkeiten.,0
Dafür erhalten sie eine staatliche Entschädigung.,0
"Solche Orte sind zum Beispiel Institutionen für Kinder, Jugendliche und Erwachsene, wie Kindergärten, Schulen, Kliniken und Altenheime. Eine Noroviren-Infektion kann man anhand bestimmter Symptome erkennen, wie zum Beispiel starkem Durchfall, Erbrechen oder Fieber.",0
In dem Gesetz soll auf-geschrieben werden: Dass Menschen mit Behinderung nicht benachteiligt werden dürfen.,1
Der Sensor sendet die Daten dann zum Beispiel an ein Smartphone.,1
Die neuesten Nachrichten von dieser Woche Über dieses Thema berichtet der MDR auch in schwerer Sprache: MDR THÜRINGEN - Das Radio | Das Fazit vom Tag | 17.,1
Das Spiel ist am 18.,1
Jetzt ermittelt die Kriminal-Polizei .,1
November 2025 um 15:33 Uhr; die Stadt Dresdens Fachbehörde hat eine anonyme Online-Befragung durchgeführt.,0
Das Bundesland Sachsen investiert jährlich beträchtliche Mittel in die Förderung der Tafeln.,0
Dafür schiebt der Arzt das Wattestäbchen bis hinter das Zäpfchen.,1
Er begehnt sie später.,0
Das nennt man: erben.,1
Damit sie nicht mehr explodieren kann.,1
Wichtig: Sie müssen den Antrag bis zur Frist in den Brief-Kasten werfen.,1
Sie haben überlegt: Wie kann man die gut schützen?,1
Und wo Sie sich untersuchen lassen können.,1
"Die Eingliederungs-Hilfe soll dabei beitragen, dass Menschen mit Behinderung in allen Lebensbereichen unabhängig miteinander kooperieren können.",0
Bei einem Notfall ist die Durchführung einer Bluttransfusion durch den Arzt in jedem Fall zugelassen.,0
Dann suchen Sie gemeinsam nach möglichen Lösungen.,1
Anna unterstützt bei unserem Weihnachtsfest.,0
Dann kann die Haut nahezu den gesamten Bedarf an Vitamin D selbst produzieren.,0
Die Besucher können bei einem Spaziergang durch die Stadt mit-machen.,1
Die Menstruation setzt sich durch den Hormoneinfluss der Pille in der Regel auf einen festen Rhythmus um.,0
Dann unterzeichnen Sie den Antrag.,0
Wie komme ich zum Amt?,1
"Es sind mehr als eintausend Menschen, die aufgrund der Entschärfung ihre Wohnungen zu verlassen haben.",0
Befragen Sie Ihren Hausearzt oder einen Fachmann in der Medizin bezüglich einer Rehabilitation.,0
Die Frage nach dem Eisprung war relevant für die Verhütungsmethode.,0
Ihr Hausarzt kontrolliert auch den Impfstatus.,0
