sentence,label
Dann ist das Spiel für heute zu Ende.,1
Denn dort steht nicht: Welche Krankheit Karsten Hilse hat.,1
Die Länder machen zum Beispiel zusammen Gesetze.,1
Es besteht ein Hirnschaden.,0
Wir haben alle relevanten Dokumente in einer Aufstellung zusammengefasst.,0
Dann müssen die Personen ins Krankenhaus.,1
Diese Sachen mussten erst ausgegraben werden.,1
(…) Also will der Bundes·Rechnungs·Hof jetzt alles genau wissen.,1
"Das bedeutet, dass diese Chemikalien eine sehr lang anhaltende Persistenz in der Umwelt aufweist.",0
Halten Sie die Luft in Ihrer Wohnung feucht.,1
Das bedeutet: Es soll auch in anderen Städten Werke von Tesvolt geben.,1
"Wenn Sie nicht persönlich anwesend sein können, bietet sich die Möglichkeit, dass ein anderes Mitglied Ihres Teams in Ihrem Auftrag zu uns kommt.",0
Oder Sie können nicht gut durch die Nase atmen?,1
Aber sie sollten nicht ausgiebig tanzten oder vertrödelt werden.,0
Sie noch nicht 65 Jahre alt sind.,1
Das ist von außerordentlicher Bedeutung.,0
Bei Dickdarmkrebs wächst der Tumor im Dickdarm.,1
Es existieren verschiedene Meldebeseitinlichungen.,0
Die Verletzung quält mich äußerst.,0
"Die Person hat die Souveränität, die Wohnstätte des Kindes zu bestimmen.",0
"Nachts wie auch morgens kann die Bronchitis zu einem anhaltenden, schmerzhaften Husten führen, der sich in der Regel in der Brustregion manifestiert.",0
Diese strengeren Corona-Regeln gelten in ganz Deutschland ab dem 28.,1
Wir reagieren bereits jetzt und bitten Sie einen von uns unterstützen Browser zu verwenden: Firefox Microsoft Edge Google Chrome Home Einfache Sprache Blasenkrebs Dieser Text informiert in Einfacher Sprache zum Thema: Blasenkrebs Was ist Blasenkrebs?,1
Sie können direkt über die Kasse zahlen.,0
"Wenn wir Ihre Bestellung erhalten und bearbeitet haben, schicken wir Ihnen eine Rechnung.",1
"Er hat ausgesprochen, dass die Umsetzung der 3G-Regel zu einem beträchtlichen Wirbel führt.",0
Die Gruppe heißt: Solidarisches Pirna.,1
"Alltags-Sprache Über uns Beratung und Förderung Wohnen Freizeit und Kunst Treffpunkt Leichte Sprache Spenden, Helfen, Mitmachen Kontakt Inhalt Impressum Schriftgröße: Mitleben Alle Menschen mit Behinderung sollen selbst entscheiden, wo sie wohnen möchten.",1
Stufe 4: Der Knorpel ist nun sehr dünn.,1
Die Interaktion zwischen verschiedenen Medikamenten kann zu einer Verstärkung ihrer Wirkung führen.,0
Und Pass-Fotos machen lassen.,1
Einige Menschen dürfen Baldrian nicht nehmen.,1
Die betroffene Person hat keine Beschwerden.,1
Sie heißen: Fridays for Future (gesprochen: Freideys for Fjutschar).,1
Rufen Sie dann den Notruf.,0
"Arnika-Blüten enthalten unter anderem entzündungshemmende Substanzen, wie zum Beispiel Cumarin, und ätherisches Öl. Wie wirkt Arnika?",0
Neuer Abschnitt MDR FERNSEHEN Do 23.10.,1
Bis wann muss ich meinen neuen Wohnsitz ummelden?,1
Auf dem Fußballplatz sind viele Linien.,0
Dann lassen Sie die Augen Ihres Kindes untersuchen.,1
Fragen Sie bitte vorher Ihren Tier-Arzt oder Ihre Tier-Ärztin.,1
Das ist kein neuer Aspekt in der politischen Kontroversenlandschaft.,0
Andere Arten von Mundschutz sind zum Beispiel: Mund-Nasen-Bedeckungen Die Mund-Nasen-Bedeckung heißt auch: Alltagsmaske.,1
Muss ich beim Amt vorsprechen?,1
Sie haben ihre Luftfahrtwaffen gegen die Flugabwehrkanzeln abgeworfen.,0
Sie können zum Beispiel ein weiteres Kissen unter Ihren Kopf legen.,1
"Vielleicht wurde ein Missbrauch begangen. Die Krankenhausverwaltungen sind verpflichtet, eine Antragsstellung vorzunehmen: damit sie Fördermittel erhalten.",0
Die Symptome könnten vielmehr auf eine ernsthafte Bandscheibenentzündung hinweisen.,0
Und Menschen mit Behinderung erhalten die erforderliche Förderung.,0
Aber die Krankheit ist normalerweise nicht gefährlich.,1
Das Kundenzentrum Innenstadt in Köln wird Ihnen offenstehen.,0
Hinweis : Lassen Sie sich nach der Darmspiegelung abholen.,1
Können Sie bitte einen Termin für eine Platzreservation für Ihr Kind einplanen?,0
"Ein WBS gilt nur in dem Bundes-Land, in dem er beantragt wurde.",1
Und sie hat etwa 230 Mitarbeiterinnen und Mitarbeiter.,1
Die Hülle wird dicker und der Platz für die Sehne wird kleiner.,1
"Oder Verwandte , die sich um das Kind kümmern.",1
"Beispielsweise stammen diese Beispiele aus Ländern wie Russland, Thailand und der Volksrepublik China.",0
Die Regeln zur Verpflichtungs-Erklärung stehen im Aufenthalts-Gesetz .,1
Er ist der Minister-Präsident vom Land Niederlande.,1
Europäische Union,0
Wie kann man eine Kehlkopf-Entzündung erkennen?,1
Diese Krankheiten sind gefährlich.,0
Die Feuerwehr musste zu der Garage kommen.,1
Und ob sie genug Sachen verkauft haben.,1
Der Arbeitgeber muss zusammen mit dem Betriebs-Rat über folgende Regeln entscheiden: Arbeits-Zeiten und Über-Stunden Urlaub Arbeits-Schutz und Gesundheits-Schutz Was ist das Recht auf Mit-Wirkung?,1
In der Meldebescheinigung muss Ihr Familienstand genannt werden.,0
Und die Person hat vielleicht keinen schweren Verlauf der Erkrankung.,1
Und die beiden Gestalten stehen unmittelbar nebeneinander.,0
Bescheinigung von Ihrem Vermieter oder der Vermieterin; diese erhalten Sie bei der Wohnungsverwaltung.,0
"Die Insolvenzverwalter in Thüringen urteilen, dass dies darauf zurückzuführen ist, dass die Menschen Koronahilfe erhalten haben.",0
Die Besucher können sich jedoch auch an Kongressen und Symposien beteiligen.,0
Das muss bis spätestens Juni 2022 auch in den deutschen Gesetzen stehen.,1
Deshalb bezeichnet man den Ausschlag auch als Acne inguinalis.,0
"Über dieses Thema referiert das MDR-Sachsen, die sächsische Landesrundfunkanstalt, auch in erhabener Sprache: MDR SACHSEN – Das Sachsenradio.",0
Die Bürger erhalten anschließend eine Verwarnungsbillett.,0
"Die Menschen in Deutschland sind dann arm, wenn sie weniger Einkommen haben als die meisten anderen.",1
Darauf steht: Hängt die Grünen.,1
Wie man die Internet-Seite benutzen darf.,1
Das Schau-Bild zeigt: 6 von 30 Kindern in Deutschland sind arm.,1
Dann wahlen die Deutsche in Deutschland einen neuen Bundestag.,0
Dann ist das Risiko für Blasenkrebs vielleicht größer.,1
"Arbeitslose Menschen können sich schweren Herzens gefühlt sehen: Das Gefühl, die Gesellschaft benötige sie nicht, kann ihnen auferlegt sein.",0
"Antworten zu geben, die über den Tag hinaus tragen, das erfordert Zeit, das erfordert Maß und Mitte.",1
In Leipzig gibt es eine große Messe-Halle .,1
"Das bedeutet: Es sollte einen Ort bestehen, an dem die Menschen sich wenden und hinziehen könnten.",0
Das Benachteiligungsverbot erstreckt sich auch auf Institutionen wie das Verwaltungsamt oder das Sozialeinrichtung.,0
Häufig platzt das Gerstenkorn von allein.,1
Und sie hat viele Menschen angezeigt .,1
"2021 um 13:00 Uhr, 01:16 Minuten: Mitteldeutscher Rundfunk vertritt. In dem Märchen-Film ist die Schauspielerin Libuše Šafránková aufgetreten.",0
Das wird bis Mitte Dezember vom Jahr 2025 so sein.,1
Telefon: 0221/ 221-26635 0221/ 221-26676 Zum Termin kommen Sie dann persönlich zur Zulassungs-Stelle .,1
Wer bestimmt wie es weitergeht?,1
Oder öffentlichen Nahverkehr.,0
Davon müssen Sie 24 Fragen richtig beantworten.,1
Bei einem Hörsturz können betroffene Personen plötzlich nicht mehr gut hören.,1
Das bedeutet: Die Menschen können dort nicht mehr in die Kranken-Häuser gehen.,1
Dort erhalten Frauen Unterstützung: falls sie sexuelle Gewalt erfahren haben.,0
"Anna bleibt heute aus, wenn sie Probleme in ihrer Familie hat.",0
"Wenn Sie oder Ihr Lebenspartner oder -frau nicht Deutsche oder Deutscher sind, begrüßen Sie bei uns.",0
Planen Konzept ist ein schwieriger Begriff für uns: Der Plan.,0
Beim Deutschen Meister erlitten die Leipziger die höchste Niederlage ihrer Bundesliga-Geschichte.,0
Sie müssen dann in den Kranken-Häusern behandelt werden.,1
Sie können selbst zu uns kommen.,1
Sie hat vor einiger Zeit ein Kunstwerk in der Stadt Görlitz gezeigt.,1
Die Schüler und Schülerinnen können freiwillig weitere Angebote besuchen.,1
Cholesterin ist ein Fett Gallensäure Gallenfarbstoff Die Galle hilft bei der Verdauung von Fetten in der Nahrung.,1
"Der Forschungsbereich ""BIAS FLINTA* Projects"" an der Universität Dresden setzt sich künftig verstärkt für eine erhöhte Sichtbarkeit ein.",0
Diese Stoffe unterdrücken die Bildung des Stoffes Zytokin.,1
Er hat gesagt: Viele Menschen haben zu viele Schulden.,1
Vielleicht macht der Arzt eine Darmspiegelung.,1
Jetzt liegen beide Rolltreppen aus.,0
Der Stempel bescheinigt die Echtheit der Kopie.,0
"Auch darum, wie die Gesamtunternehmung präsentiert wird.",0
Anna fehlt am heutigen Tag aufgrund ihrer Krankheit.,0
Dann wird eine Dialyse gemacht.,1
MDR.DE Service Barrierefreiheit Nachrichten in leichter Sprache Neuer Bereich In den Krankenhäusern in Mitteldeutschland müssen einige Operationen verschoben werden Hauptinhalt Stand: 11.,1
Rubensstraße 7-13 50676 Köln Telefon: 0221 / 204070 Caritasverband für die Stadt Köln e.,1
Zu diesen Krankheiten gehören zum Beispiel: Reflux-Krankheit.,1
Im schlimmsten Fall kann die entzündete Gallenblase perforieren.,0
Weil sie zu viele Abgase haben.,1
Die Entzündung der Stelle setzt sich fort und bewirkt Beschwerden.,0
Ihr Arzt kann Sie beraten und gibt Ihnen alle wichtigen Informationen.,1
Denn sie wollen alle gerade Zähne.,1
"November 2021, 16:07 Uhr Am 9.",1
Ist die betroffene Person bewusstlos?,1
Ein weiteres Problem ist: Das neue BTHG gilt noch nicht in allen Bundes-Ländern.,1
Die Europäische Union.,0
Dann legen Sie das Bein hoch.,1
Bitte senden Sie uns keine Mitteilung.,0
Was ist die stabile Seitenlage?,1
Wenn Sie Ihren Antrag persönlich bei der zuständigen Stelle einreichen möchten.,0
Die Sehnen werden stark belastet?,1
"Anna vergibt oder überträgt ein Testamentsvollstreckerrecht, der das Sterbenehebuch für sie sammelt.",0
Wenn Sie dort auÃerhalb der Ãffnungs-Zeiten heiraten: Dann mÃ¼ssen Sie noch einmal 66 Euro zusÃ¤tzlich bezahlen.,1
Sie haben Interessen bezüglich der Behandlung?,0
"Der öffentliche Fernsehsender MDR DE präsentiert im Rahmen seiner Barrierefreiheitsinitiativen aktuelle Nachrichten in leichter Sprache. Im Zentrum steht der neue Bereich Sachsen, der sich um die Stadt Annaberg-Buchholz dreht, das jetzt wieder zum Märchen-Land wird.",0
"Eine Gürtelrose bricht meistens aus, wenn die Abwehr-Kräfte des Körpers schwach sind.",1
"Achtung: Werden Sie innerhalb der nächsten vierzig Tage verheiratet werden möchten, so ist es nicht möglich, die Verhandlung online durchzuführen.",0
Kunst kann Lebensfreude hervorrufen.,0
Es gibt zum Beispiel das Starke-Familien-Gesetz.,1
Der Eingang ist fÃ¼r Rollstuhl-Fahrer und Rollstuhl-Fahrerinnen zugÃ¤nglich.,1
Dort können bei starkem Stress kleine Körperverletzungen auftreten.,0
Wir bieten eine stationäre Tagesbetreuung an.,0
Die Salben enthalten zum Beispiel Nitroglycerin oder Kalziumantagonisten.,1
"Vereine aus den deutschen Bundesländern Sachsen, Sachsen-Anhalt und Thüringen haben gemeinsam gespielt.",0
Wo können Sie weitere Informationen erhalten?,0
Ein Beispielfestumzug mit vielen farbigen Leuchtdingen.,0
Dort kann der Patient ein beruhigendes Medikament bekommen.,1
Das Schau-Bild offenbart: etwa ein Viertel der 30-jährigen Kinder in Deutschland lebt in Armut.,0
Sie erkranken oder empfinden Schmerzen?,0
Das Ziel ist erreicht!,0
Dort kann man sich gegen das Coronavirus impfen lassen.,0
Es existieren Liftanlagen für Menschen mit Rollstuhlfunktion.,0
Es circuliert Blut durch den menschlichen Körper.,0
Wie sich Ihre Werte über Wochen verändern.,0
Im Jahr 2024 haben 22 tausend Menschen in Deutschland ihr Geschlecht ändern lassen.,1
Und wichtige Vertreter von Abellio unterhalten sich mit den Vertretern der Gesellschaft für den öffentlichen Personennahverkehr.,0
Beratungs-Stelle STARK EUTB Main-Taunus Kurhausstraße 11 65719 Hofheim Hier finden Sie uns: Weg-Beschreibung Dieser Artikel wurde bereits 155109 mal angesehen.,1
Dann müssen Sie uns die Überweisung ausführen.,0
"Der Mitteldeutsche Rundfunk verlinkt ein Audio-Beitrag aus dem Jahr 2021 um 14:25 Uhr und 02:24 Minuten, in dem es um das Bundesland Rheinland-Pfalz und seine Hauptstadt Mainz geht.",0
• Wenn sie einen Kindes-Missbrauch bemerkt haben.,1
Dort stehen auch andere Zahlen und Zeichen.,1
Und die Teufelskralle kann bei Entzündungen zu einer unterstützenden Behandlung vorgehen.,0
Was ist L-Thyroxin?,1
Oder es kann auch eine andere Person für Sie zu uns kommen.,1
Dieser Bitterstoff heißt: Harpagosid.,1
Wie wirkt Baldrian? Wirkungen von Baldrian sind insbesondere bei Schlaf- und Stress-Belastungen bekannt. Es wird oft als Naturmittel zur Belebung des Schlaf-Wach-Rhythmus eingesetzt.,0
Magensaftresistente Tabletten sollten frühmorgens etwa 30 Minuten vor dem Essensbeginn mit ausgiebigem Wasser konsumiert werden.,0
Was sind die Kosten der Verfügung über die Betreuung?,0
"Holger Fröhlich präsentiert sein Konjunkturprogramm, das die Menschen dazu anregen soll, mehr zu erwerben.",0
"Er sieht so aus: Emmanuel Macron, der Präsident von Frankreich Foto: reuters Emmanuel Macron hat diesen Klima-Schutz-Plan: Europa soll bis zum Jahr 2050 klima-neutral werden.",1
Und an der Verkaufs-Ständen können die Besucher viele schöne Sachen ansehen.,1
Dann kann sie das Kontrazeptiv nicht vertragen.,0
Lymphknoten sind an verschiedenen Positionen im menschlichen Körper lokalisiert.,0
August 2019 bis zum Ende des Jahres.,0
"Um eine Geburtstagebuch zu beantragen, müssen Sie die erforderlichen Unterlagen einreichen und einen Antrag stellen.",0
Es gibt 4 Punkte bei sozialer Gerechtigkeit: Die Bedarfs-Gerechtigkeit Die Leistungs-Gerechtigkeit Die Generationen-Gerechtigkeit Die Chancen-Gerechtigkeit Aber was bedeuten diese Punkte?,1
Das ist ein Asthma -Medikament.,1
Im Monat März haben Menschen die Fassade des Impf-Zentrums mit Farben bemalt.,0
"Neuer Abschnitt MDR Fernsehen Freitag, den 28. November.",0
Die Besucher können sich dort 10 Bilder anschauen: Die Johannes Vermeer gemalt hat.,1
Oder den Wohn-Ort im Pass ändern lassen.,1
Sie erhalten eine Verwarnung.,0
Deshalb wird die Polizei dem Ordnungs-Amt dabei helfen.,1
2021 15:01 Uhr 01:37 min Link des Audios Rechte: MITTELDEUTSCHER RUNDFUNK Heike Werner ist die Gesundheits-Ministerin vom Bundes-Land Thüringen.,1
"Diese nehmen (…) an den Sitzungen beratend teil, aber besitzen kein Stimmrecht.",1
Der Park-Ausweis kostet: 30 Euro im Jahr.,1
"Mehr Infos dazu stehen in dem Bescheid , den Sie von uns bekommen.",1
Manchmal bezahlt das Amt für das Aufpassen.,1
Wir reagieren bereits jetzt und bitten Sie einen von uns unterstützen Browser zu verwenden: Firefox Microsoft Edge Google Chrome Home Einfache Sprache Scheidenpilz Dieser Text informiert in Einfacher Sprache zum Thema: Scheidenpilz.,1
"Wo einst Züge fuhren, sollen Bäume wachsen und die Leipziger entspannen können - ab Ende 2026.",1
Oder fallen Sie uns eines Tages spontan besuchend ein.,0
Eine dieser Untersuchungen ist zum Beispiel die Darmspiegelung.,1
Er nannte das Kind Jesus.,1
Hier die Übersetzung einiger Passagen eines Briefs der Grundstücksverwaltung der Wohnanlage Othmarscher Kirchenweg 6 + 8 + 8a mit der Aufforderung zur „Entfernung privater Spielplatzgeräte“ vom 20.,1
"Wenn Sie nicht persönlich kommen können, dann kann auch eine andere Person für Sie zu uns kommen.",1
Sie hat gesagt: Bei der Demonstration sind einige Menschen gewalt-tätig geworden.,1
Die Zahn·bürste hat ein buntes Licht.,1
Dieses Geld kommt aus Steuern.,1
Der Helfer zieht das Unterlid nach unten.,1
Diese Leute können auch abhängig werden.,1
Sie sollten Pfefferminzöl niemals verdünnen.,0
Die Beratung ist kostenlose Angebote.,0
Die Notrufnummer ist: 112 .,1
(Translation: Must the affected person cough or succumb?),0
Die Werkstätten befinden sich in Hattersheim und in Rüsselsheim.,0
Was können Sie gegen eine Gallenblasenentzündung tun?,1
Dann bringen Sie die Wunde in Umschlag und waschen Sie sie leicht mit kaltem Leitungswasser.,0
Bei dem Brandanschlag wurde jemand mutwillig mehrere Glasflaschen mit Benzol versorgt.,0
Das Geld bedeutet Ausgleichsabgabe.,0
"Text: Holger Fröhlich Wir suchen dich als Manager*in Communication Controlling & Digital Analytics bei #Ottocomms, um die Unternehmenskommunikation von Otto auf allen Kanälen wirkungsvoller, zielgruppenaffin und mit dem passenden Content auftreten zu lassen.",1
Manche Menschen konsumieren diese Nahrungsmittel regelmäßig.,0
Die Pille danach verschieben den Eisprung.,1
Diese Bestimmungen finden sich im Arbeitsrechtsrahmen.,0
Achtung: Sie können die Kleidung nicht entfernen?,1
Wir wiederholen diesen Prozess über einen Zeitraum von drei Wochen.,0
"Dort sind die Menschen aufgefordert, diese Vorschriften einzuhalten: • die Pflicht zum Tragen von Masken • und die Regeln für den Mindestabstand.",0
Dann bringen Sie diese Person an einen warmen Ort.,1
Vielleicht haben viel mehr Menschen das Corona-Virus.,1
"In dem Schreiben wird empfohlen, dass Eltern ihr Kind an einer Grundschule eintragen sollten.",0
"Die Werte manifestieren sich in den Aspekten, die von Menschen als gut und richtig akzeptiert werden.",0
"Das sind rund 1,5 Millionen Euro mehr als in den ursprünglichen Schätzungen vorgesehen.",0
Auch bei einigen Sportarten kann das Kniegelenk brechen.,0
Die Bescheinigung ist ein Nachweis für das Anmelden.,1
"August 2025, 14:41 Uhr Ein Unglück ereignete sich am letzten Montag nachmittags in Dresden.",0
Oder Sie schicken uns den Antrag als Fax.,1
"Wenn Sie nicht sicher sind, ob Ihr Kind einen Förderbedarf hat,melden Sie Ihr Kind an einer Grundschule ein.",0
Dann erhalten Sie eine orthopädische Gehhilfe.,0
Atem-Physiotherapie: Bei der Atem-Physiotherapie lernen betroffene Personen verschiedene Atem-Techniken.,1
"Die siebentägige Inzidenzzahl in Sachsen wird das Robert-Koch-Institut am Dienstag mit einer Werte von 29,3 kommuniziert.",0
Der Bruch heilt dann besser.,0
"(Note: I've applied the guidelines to transform a simple sentence into a more formal and idiomatic one, while preserving the original meaning and facts.)",0
(…) Ein Mann mit dem Namen Rezo hat ein Video gemacht.,1
Im Magen ist zu viel Säure?,1
Damit das Amt uns die Erlaubnis geben kann.,1
MDR.DE Service Barrierefreiheit Nachrichten in leichter Sprache Neuer Bereich Die Polizei soll mehr gegen illegale Demos machen Hauptinhalt Stand: 08.,1
Viele Menschen trauen sich zum Beispiel eine Wiederbelebung nicht zu.,1
Dafür müssten weitere Studienplätze geschaffen werden.,0
Haut-Wucherungen sind kleine Pusteln oder Beulen auf der Haut.,1
Wie und wo kann ich den Ausweis verlängern?,1
"Wenn Sie noch einen grauen oder rosa deutschen Führer-Schein haben, dann müssen Sie den alten Führer-Schein umtauschen gegen einen neuen EU-Führer-Schein.",1
Ingwer ist eine Pflanze.,1
Hier können Sie diese Nachricht auch in schwerer Sprache lesen Sachsen Das Landgericht Dresden hat eine Frau aus Berggießhübel wegen versuchter Anstiftung zum Mord verurteilt.,1
2025 13:30 Uhr 01:17 min Link des Audios Rechte: MITTELDEUTSCHER RUNDFUNK In Sachsen wurde jetzt noch ein Mann fest-genommen.,1
Jian Guangchen hat seine Auszeichnung erhalten.,0
Häufig können infizierte Personen nichts mehr riechen oder schmecken.,1
"Ob es sich um Blaualgen handelt, ist unklar.",1
Aber die Deutsche Funkturm GmbH plant eine Änderung dieser Politik.,0
"Zu einem ungesunden Lebensstil gehören die Genuss von fettkalorienreichen und zuckerhaltigen Nahrungsmitteln, Alkoholkonsum, Nikotinabus, hoher Stress, Übergewicht und Konsum von Getränken mit Coffein, wie zum Beispiel Kaffee. Sodbrennen kann ein Hinweis auf einige Gesundheitsstörungen sein.",0
Betroffene Personen fallen zum Beispiel auf den ausgestreckten Arm oder direkt auf die Schulter.,1
"Wenn Sie von außerhalb nach Köln übersiedeln, bietet sich auch die Möglichkeit, zum Kundenzentrum Innenstadt zu gelangen.",0
Sie sind ansteckbar.,0
Sie können sich auch bei sehr guter Körperpflege mit Kopfläusen anstecken.,1
Kardiogen Schock 4.,0
Sie haben eine dreißigacht-Stunden-Woche.,0
Ist der Ischias-Nerv entzündet?,1
"Die Ursachen einer distalen Radiusfraktur liegen in einer Kombination von Faktoren, wie einem Sturz auf den ausgestreckten Arm, übermäßiger Belastung oder degenerativen Veränderungen am Gelenk.",0
Dann beginnen Sie mit der Wiederbelebung.,1
Und wir überarbeiten Texte aus schwieriger Prosa in ansprechende Kommunikation.,0
Dann sagt der Arzt dazu: Divertikulitis.,1
Der Apotheker benötigt für diese Medikation ein ärztliches Rezept.,0
Dann reiten andere Leute auf den Pferden.,1
"Dezember 2021, 16:12 Uhr Wechmar ist ein Stadtteil der Gemeinde Drei Gleichen.",0
Anna und ihre Freunde wohnen oft in einer gemeinschaftlichen Wohnung oder bei ihren Angehörigen.,0
Diese Gurte heißen: Slacklines .,1
Die Pille danach enthält den Wirkstoff Levonorgestrel.,1
Am Samstag gibt es die letzte Kino-Vorstellung in diesem Jahr.,1
Sie wird in das Wochenende aufgerufen.,0
Die Linien dürfen keinem wehtun.,1
An der inneren Wand von Blutgefäßen können sich Depositionen ausbilden.,0
Dazu können Sie jemanden beauftragen.,1
Der MDR Thüringen informiert auch über diese Angelegenheit in einer erweiterten Form: MDR Thüringen - Das Radio | Die Zusammenfassung des Tages | 04.,0
"Oktober 2021, 15:17 Uhr Sonntag-Nacht hat ein junger Autofahrer 2 Unfälle gemacht.",1
"Wenn Sie sich für die Prüfung anmelden wollen, müssen Sie uns diese Papiere zeigen oder schicken : 1.",1
Weil wir viele Anträge für Wohn-Geld bekommen.,1
Auch passives Rauchen erhöht das Risiko für Lungenkrebs.,1
"Zum Beispiel: Sie müssen mehr bezahlen: Wenn Sie ein Wunsch-Kennzeichen haben wollen: Dann müssen Sie zusätzlich 10,20 Euro bezahlen.",1
Auf Deutsch bedeutet dies: Freitag für die Zukunft.,0
Hinweis : Der Juckreiz ist bei Wärme stärker.,1
Das bedeutet zum Beispiel: Die Menschen dürfen bei einer Demonstration durch die Stadt laufen.,1
Das Bundesland Sachsen investiert jährlich beträchtliche Mittel in die Förderung der Tafeln.,0
Das Reye-Syndrom ist eine Krankheit.,0
Außerdem können die Individuen ihre Vornameänderungen relativ unkompliziert durchführen.,0
Damit die Computer noch mehr können.,1
Hier finden Sie die Ansprechpartner der Bundes-Länder.,1
Sie müssen nur den Unterschied bezahlen.,1
Daraus formuliert die Deutsche Landwirtschaftsmeister-Bildungskommission neue Empfehlungen.,0
Gießen Sie sehr warmes Wasser in eine Schüssel.,1
Hierzu gehören zum Beispiel Patienten mit Diabetes.,1
In schwerer Sprache heißt das: Sie hat Revision eingelegt. → Sie setzt eine Revidierung durch.,0
Der Vermieter oder die Vermieterin muss die BestÃ¤tigung ausfÃ¼llen: Sie mÃ¼ssen die BestÃ¤tigung 2 Wochen nach Ihrem Umzug ausfÃ¼llen.,1
Holger Hetzel veranstaltet drei Tage vor der Auktion eine Sonderpräsentation für seine Kunden.,0
Und andere Menschen nur schwer verstehen.,1
Das Blut wird von Blut- Spendern stammt.,0
Die Herzdruckmassage ist wichtiger als die Atemspenden.,1
"Wir empfehlen Ihnen bereits jetzt, einen geeigneten Browser wie Firefox, Microsoft Edge oder Google Chrome zu verwenden, da dieser Text in normalem Schriftdeutsch zum Thema Bluttransfusion verfasst wurde.",0
"An einigen Standorten war das Klima in den letzten Tagen ungewöhnlich kühl, insbesondere seitdem Experten die Temperaturmessungen vorgenommen haben und diese Daten protokolliert haben.",0
Und oft wissen die Firmen-Inhaber auch nicht welche Förder-Möglichkeiten es gibt.,1
Der Antrag ist kostenlos.,1
"Hier können Sie diese Nachricht auch in schwieriger Sprache lesen, wie am Beispiel von 25 Protestkundgebungen gegen die Corona-Regelungen aufgezeigt wurde, die sich am Montag in Sachsen-Anhalt ereignet haben.",0
Deshalb hat das Hotel den Mitarbeiter suspendiert .,1
Diclofenac ist ein Arnikamedikament.,0
Oktober vom Jahr 1517.,1
In den Wechseljahren verändert sich das Zusammenspiel der Hormone im Körper einer Frau.,1
Wo kann ich meinen Wohnsitz umbuchen?,0
"Er beabsichtigte, den Reisenden in der Stadtbahn zu unterstützen.",0
Für denkende Menschen ist es ein großes Problem.,0
Der Frei-Betrag beträgt 700 Euro für jedes Kind unter 12 Jahren .,1
Ein persönliches Gespräch bei uns ist dort immer am effektivsten!,0
Diese Menschen bekommen leichter schwarzen Hautkrebs als andere.,1
Wie erreiche ich das Amt mit Bus und Bahn?,1
Dann sollen die LKWs über diese Autobahn-Anschlüsse fahren: • Leipzig-Südost • und Leipzig-Südwest.,1
"Wenn der Mann die Vaterschaft nicht anerkennt, kann die Mutter einen Beistand bekommen.",1
Juliane Nagel ist eine Politikerin von der Partei DIE LINKE.,0
Personal-Ausweisdokumente oder Reisepässe müssen Sie ihre gültigen Ausweise ausstellen.,0
"Das Licht signalisiert, wenn die Putzzeit überschritten wird.",0
Der Schieds-Richter hat gesagt: Clemens Fandrich hat ihm dabei ins Auge gespuckt.,1
"Betroffene Individuen sind dann nicht mehr in der Lage, adäquat zu atmen.",0
Sie heißt: Mit Haut und Haaren.,1
Hat jemand in Ihrer Familie Krebserkrankungen der Brustart erlitten?,0
Achtung: Diese Links führen aus unserem Einfache-Sprache-Angebot heraus.,1
Das Sand-Männchen ist eine bekannte Fernseh-Figur .,1
"Sie müssen mehr Geld bezahlen, wenn Sie mehr Papiere brauchen.",1
Und die Restaurant- Besitzer konnten lange Zeit kein Geld verdienen.,1
Sind Sie an einer Impfungen gegen Gürtelrose interessiert?,0
Seine Freunde besaßen umfassendere räumliche Möglichkeiten für eine freiheitliche Existenz.,0
Sie macht auch die Öffentlichkeits-Arbeit.,1
"Das bedeutet, dass die Stimmen noch nicht ausgewertet wurden.",0
In den meisten Fällen bleiben tote Krebszellen in der Brust zurück.,0
Diese Knoten entwickeln sich allmählich und können mehrere Zentimeter auswachsen.,0
Was Sie bisher erarbeitet haben.,0
Verhüten die Frauen stattdessen mit der Pille? Antikonzeptivum wird häufig als alternatives Kontrazeptionsmittel eingesetzt.,0
Oder Sie hatten die Pille nicht rechtzeitig einnehmen können?,0
"Wenn Sie keine persönliche Vorstellung vornehmen können, um die Lebenspartnerschaftsurkunde zu erhalten, müssen Sie eine Vertretung bestellen oder sich an eine Notarstelle wenden.",0
Dort war vielleicht ein giftiges Gas in der Luft.,1
"Im Bescheid wird festgehalten, ob Sie zur Zahlung eines Elterneintrags verpflichtet sind.",0
Impfung und ihre zwei Varianten.,0
Achtung: Wir können Ihnen keinen Übersetzer oder keine Übersetzerin suchen.,1
Was sind die Ursachen von Weitsichtigkeit?,1
Das ist die auf dem Präsentationsbild gezeigte gelbe Komponente.,0
"Wegen einer Behinderung bei der visuellen Wahrnehmung, dem Hören oder dem Sprechen?",0
Ab dem 13. wird die neue Schulstunde für alle Schüler verpflichtend.,0
Sie können Traubensilberkerze mehrere Monate lang einnehmen.,1
Dann holen Sie sich eine weitere ärztliche Meinung.,0
Das Aloin kann Beschwerden im Magen und im Darm lindern.,1
Und Sie entwickeln eine klare Sichtweise.,0
(…) Wir haben etwas ganz Neues zum Kochen von Tee erfunden.,1
• Und sie haben Steine gegen die Fenster geworfen.,1
