sentence,label
2025 13:53 Uhr 01:53 min Link des Audios Rechte: MITTELDEUTSCHER RUNDFUNK Die Firma Deutsche Funkturm hat gesagt: Der Fernseh-Turm soll wieder für Besucher auf-gemacht werden.,1
November ist in Deutschland ein besonderer Tag Hauptinhalt Stand: 09.,1
Das Bild porträtiert die Leiste.,0
Der Mann auf dem Fotografien heißt Dr. Ringert.,0
Das ist ein bedeutendes Symphonieorchester.,0
Legen Sie sich bitte nicht an den Besitzer des Bettes.,0
Die Musik hat eine Dauer von einer Stunde.,0
Junge Erwachsene verfügen meist über gesunde Skelettstruktur.,0
Dann müssen Sie eine Verwarnungskostenforderung anerkennen.,0
In Köthen waren es 65 Menschen.,1
Deshalb wird die Polizei dem Ordnungs-Amt dabei helfen.,1
Dabei hat er sich nicht an das Neutralitäts-Gebot gehalten.,1
Alle anderen Sachen können nicht mehr gemacht werden.,1
"Zum Beispiel: • Fernseher, • Staubsauger • oder Wasch-Maschinen.",1
Es gibt unterschiedliche Formen von Blutkonzentraten: Blutkonzentrate aus Vollblut.,0
Januar 2022 | 20:00 Uhr HIER KÖNNEN SIE DIESE NACHRICHT AUCH IN SCHWERER SPRACHE LESEN: Nach zwei Jahren soll die umgebaute Friederiken-Therme in Bad Langensalza im Sommer komplett fertig sein.,1
Wie wird der Grad der Behinderung berechnet?,1
Das schwere Wort dafür ist: Symbole der Erinnerung.,0
Viele Ärzt*innen sind schlecht oder gar nicht zugänglich.,0
"Der öffentliche Fernsehsender MDR DE präsentiert im Rahmen seiner Barrierefreiheitsinitiativen aktuelle Nachrichten in leichter Sprache. Im Zentrum steht der neue Bereich Sachsen, der sich um die Stadt Annaberg-Buchholz dreht, das jetzt wieder zum Märchen-Land wird.",0
Der Mundschutz deckt die Nasenöffnung nicht ab.,0
Möchten Sie mehr zum Thema Husten informiert werden?,0
Und daher bemühen wir uns im Alltag Schwierigkeiten zu lösen.,0
Der Bandscheibenvorfall tritt am häufigsten an der lumbalen Wirbelsäule auf.,0
In manchen Gelenken kann es öfter zu Arthrose kommen.,1
Und sie können eine Online-Kommunikationsgruppe mit einem großen Teilnehmerkreis erstellen.,0
So gelangt der Wirkstoff über die Mundschleimhaut in den Körper.,1
In der Wunde im Knoten befindet sich ein Abszeß.,0
In jeder Phase der COVID-19-Erkrankung unterstützen andere Arzneimittel.,0
"bezugnehmend auf die oben genannte Angelegenheit, teilte uns der TÜV Nord Systeme GmbH & Co.",1
"Sie sind aufgefordert worden, einen Coronavirus-Test durchzuführen.",0
Damit alle Kinder und Jugendlichen vor dem Gesetz gleich sind.,1
Sie helfen gegen angeschwollene Beine.,1
Er hat der Presse gesagt: Die Stadt Leipzig will in den nächsten Monaten kein Geld für neue Projekte ausgeben.,1
Mit einer solchen Ausbildung verfügst du über attraktive Möglichkeiten auf dem Berufsmarkt.,0
Sie können Amlodipin unabhängig von den Mahlzeiten einnehmen.,1
Er sagt: Die LKWs können jetzt nicht mehr über die Brücke fahren.,1
Die Ausbuchtungen heißen Divertikulum.,0
Man kann sie betrachten oder auf ihnen zu Pferd sitzen.,0
Im Jahr 1995 ist er in die Stadt Zittau in Sachsen gezogen.,1
Sie müssen eine Verlust-Erklärung schreiben.,1
Dort wird der Antrag von Fach-Leuten geprüft.,1
Er gehört zu diesen 2 Städten: • Leipzig • und Markkleeberg.,1
Eine Frau aus dem Freistaat Sachsen hat eine Strafhaft zuvor gesehen.,0
Zum Beispiel: weil sie selbst nicht genug Geld haben.,1
Die Zähne sehen dann oft länger aus.,1
Dann weiß jeder: Die Transaktion ist von mir.,1
"Ein Reizdarm-Syndrom ist ein Syndrom, das durch chronische und rezidivierende Verzögerungen im Magen-Darm-Trakt hervorgerufen wird.",0
"Was muss ich tun, wenn ich meinen früheren Namen wieder bekommen will?",1
In dem Gesetz steht: Menschen mit Behinderung sollen die gleichen Rechte haben wie Menschen ohne Behinderung.,1
"Menschen, die in einem Zentrum für Behinderteneinrichtungen tätig sind.",0
Diese Gurte heißen: Slacklines .,1
"Wenn Sie das Kenn-Zeichen im Internet oder am Telefon reservieren, dann müssen Sie zusätzlich 2,60 Euro bezahlen.",1
Sie haben den Einzelhandelsmarkt evakuiert.,0
Welche Daten speichert die App?,1
Weil sie etwas nicht alleine machen können.,1
"In fünf Niederlassungen von DM-Konzernern wird derzeit ein Pilotversuch durchgeführt, um die Eignung einer bestimmten Konzeption zu beurteilen.",0
Vielleicht haben viel mehr Menschen das Corona-Virus.,1
Viele Menschen auf der ganzen Welt sind mit ihm vertraut.,0
Oder wenn ein Mädchen einen typischen Männer-Beruf lernt.,1
(Translation: Must the affected person cough or succumb?),0
Und wir überarbeiten Texte aus schwieriger Prosa in ansprechende Kommunikation.,0
"Wenn Sie ein niedriges Einkommen haben, müssen Sie eine geringere Elterliche Beitragsleistung erbringen.",0
Die Konjunktiva von Augen ist eine Mukosa.,0
Dann mÃ¼ssen Sie im Historischen Rathaus 34 Euro bezahlen.,1
"Hier können Sie diese Nachricht auch in schwerer Sprache lesen Die Erzgebirgsstädte Freiberg, Marienberg, Annaberg-Buchholz, Schneeberg, Schwarzenberg und Olbernhau wollen an den Plänen für Weihnachtsmärkte festhalten.",1
"Wir werden Ihnen dann informieren, an welcher Stelle Sie unterstützen können.",0
Der Test ist anonym .,1
An der inneren Wand von Blutgefäßen können sich Depositionen ausbilden.,0
Wir reagieren bereits jetzt und bitten Sie einen von uns unterstützen Browser zu verwenden: Firefox Microsoft Edge Google Chrome Home Einfache Sprache Zyklus-Apps Dieser Text informiert in Einfacher Sprache zum Thema: Zyklus-Apps Wie funktionieren Zyklus-Apps?,1
Es wird so ausgesprochen: Abschied.,0
Sie liegen im oberen Bauch rechts und links neben der Wirbelsäule.,1
"August 2025, 15:52 Uhr Das Haus der Langen Lene ist ein bedeutendes Wohngenument in Leipzig.",0
Er kann sich dauerhaft bewahren.,0
Beispielsweise finden sich solche Initiativen auch für Kinder mit Lern-Problemen oder für Kinder mit besonderen Begabungen; es bestehen zudem Arbeits-Gemeinschaften.,0
Dazu sagen wir: Probe-Phase .,1
Der Vorstand entscheidet über die Ziele und Aufgaben der Lebenshilfe.,0
Der Arbeitgeber muss zusammen mit dem Betriebs-Rat über folgende Regeln entscheiden: Arbeits-Zeiten und Über-Stunden Urlaub Arbeits-Schutz und Gesundheits-Schutz Was ist das Recht auf Mit-Wirkung?,1
Also ein Fachmann mit einer ausführlichen Bildung.,0
Und Sie Arbeitslosen-Geld 2 bekommen.,1
Sie können auch ein Paarregisterbeantragung stellen.,0
Deswegen haben sich bereits Tarifverhandlungen durchgeführt.,0
Die Bänder halten das Schienbein und das Wadenbein zusammen.,1
Hier können Sie diese Nachricht auch in schwerer Sprache lesen Rund 300 Autofahrer haben sich am Samstag erneut zu einer illegalen Drift-Party - inklusive DJ und Pyrotechnik - am Oberhofer Grenzadler getroffen.,1
Sind Sie an einer weiteren Lektüre über Kurzsichtigkeit interessiert?,0
Bei zu wenig Flüssigkeit quellen die Schleimstoffe nicht richtig auf.,1
"Um eine Geburtstagebuch zu beantragen, müssen Sie die erforderlichen Unterlagen einreichen und einen Antrag stellen.",0
Dann suchen Sie gemeinsam nach möglichen Lösungen.,1
"Sie waren ermächtigt, neue Anhänger für die Hells Angels nicht aufzunehmen.",0
Bis zum Ende vom Jahr soll die Steuer klein bleiben.,1
Später haben große Mengen von Polizeibeamten eingeschritten.,0
Und die Ängstlichkeit beharrt sich lange.,0
"• Menschen, die schon gegen das Corona-Virus ge-impft sind.",1
"(Note: I've kept the sentence similar in length to the original, while using more formal and idiomatic language. I've also avoided adding new information or changing the meaning of the original sentence.)",0
Da Anna in jenem Ort Heimat besitzt.,0
Diese Miet-Wohnungen werden mit Geld vom Staat unterstützt.,1
Bei einem Schock bekommt der Körper nicht genug Sauerstoff.,1
"Unter dem Namen: Satzung über die Erhebung von Eltern-Beiträgen zu Kinder-Tages-Einrichtungen, der Kinder-Tages-Pflege und außer-unterrichtlichen Angeboten der Offenen Ganz-Tags-Schulen.",1
Die Männer haben das 353 Mal gemacht.,1
Corona-Tests sollen die Ausbreitung des Virus verhindern.,1
Anna beteiligt sich am Christopher Street Day.,0
Die Kälte im Gefrierfach zerstört nämlich die Wirkstoffe.,1
So konnten alle Menschen wissen: Dass der Notruf kaputt war.,1
Das Bild zeigt: Bei einer Erfrierung dritten und vierten Grades ist die Haut blau oder schwarz verfärbt.,1
Aber heute wurde der Weihnachts-Markt in Halle schon wieder abgesagt : Weil es jetzt neue Corona-Regeln in Sachsen-Anhalt gibt.,1
Manche Personen sollten Aloe-Verwendung vermeiden.,0
Ätherische Öle wie z.B. Menthol oder Eukalyptus,0
"Wie kann man eine Person wiederbeleben? Die Reanimation einer Verstorbenen ist medizinisch nicht möglich. Eine Möglichkeit zur Wiederbelebung besteht jedoch in der Kardiopulmonalen Resuscitation (KPR), die bei einem plötzlichen Herzstillstand angewendet werden kann, um den Fluss von Blut und Sauerstoff zu wahren.",0
Und das können Sie von uns erhalten.,0
Diese Menschen dürfen Amlodipin nicht nehmen.,1
"Wolfgang Voigt verfasste ein poetisches Werk, das die mystische Dimension seiner Musik unbeschadet konzeptioneller Erläuterungen vermied.",0
Die Erreger können etwa mittels Husten oder Niesen kontagioniert werden.,0
Bitte besuchen Sie uns dann persönlich.,0
• Die Besucher können sich bei der Sternwarte Suhl mit fachkundigen Personen ausdenken.,0
Sie erhalten die Geburturkunde direkt und unentgeltlich.,0
Es gibt auch keine Weihnachts-Märkte.,1
Wie können Sie eine Makula-Degeneration erkennen?,1
Auf dieser Online-Seite finden Sie weitere Informationen zum Thema.,0
Ein persönliches Gespräch bei uns ist dort immer am effektivsten!,0
"Jetzt hat die Stadtverwaltung bekanntgegeben, dass die neue Wahl am 24. stattfinden wird.",0
Fetten Sie die Spitze des Thermometers mit einer fettigen Creme ein.,1
Dann finden Sie hier weitere Informationen zum Thema Impfungen in Einfacher Sprache.,1
Welche guten Inklusions-Beispiele gibt es in anderen Ländern?,1
"Die Ausstellung zielt darauf ab, dass jeder Fotograf seine einzigartige Perspektive auf die Straße vermittelt.",0
"Das bedeutet, dass es gÃ¼ltig ist.",1
Der Deutsche Wetterdienst hat der Presse gesagt: Auf dem Fichtelberg war der Sturm am stärksten.,1
Und er hat den Mitarbeiter des Hotels gemeldet.,0
Sie haben eine ausgeprägte Phobie in bestimmten Kontexten.,0
"Genau eine hypnotisierende Stunde lang spielt sich der Film ""Rausch"" ab.",0
Und Sie entwickeln eine klare Sichtweise.,0
Von Montag bis Freitag.,1
Deshalb nimmt eine Person vielleicht nicht genug Jod durch Lebensmittel auf.,1
Der schnellste Bitcoin-Computer bekommt einen Gewinn.,1
"Wenn Sie in Köln gemeldet sind, können Sie den Widerspruch zu jeder Zeit bei uns einlegen.",1
Online,0
"Neuropsychologische Studien weisen darauf hin, dass bestimmte Geräusche menschliche Emotionen beeinflussen können.",0
2021 14:29 Uhr 02:03 min Link des Audios Rechte: MITTELDEUTSCHER RUNDFUNK In einigen Städten hatten die Weihnachts-Märkte im November schon auf-gemacht.,1
Petra Köpping hat als Sozialministerin von Sachsen einen Plan für die Immunisierung entwickelt.,0
Es war vor etwa 35 Jahren.,0
Auch wenn das Kunden-Zentrum betrieblich tätig ist.,0
Dann sollten Sie vorab stets einen Gesprächsauftrag an Ihren Arzt stellen.,0
Neuer Abschnitt MDR FERNSEHEN Di 25.11.,1
Sie müssen Ihre Ehe vorher beim Amt anmelden .,1
"In Korea wird der Haut ein hoher Respekt erwiesen, sodass die Haut mit Freude in einem täglichen Ritual bestmöglich versorgt wird.",1
"Wenn es keinen schriftlichen Arbeitsvertrag gibt, ist binnen einem Monat nach Arbeitsbeginn eine Erklärung beider Seiten erforderlich.",0
Haben Ihre engen Verwandten die Alzheimer Krankheit?,1
"Tuberkulose ist eine Infektionskrankheit, die die Lungen und in seltenen Fällen andere Organe betrifft.",0
Die Kleidung und der Schmuck sind nämlich noch lange heiß.,1
Die betroffene Person reagiert nicht?,1
Diese dentaltechnische Vorrichtung heißt: Zahnhalte-Apparat.,0
Die Bau-Arbeiten setzen am 24. in Gang.,0
(…) Die Zeichen deuten also eher auf eine Verschärfung der Zins-situation hin als auf eine baldige Rückkehr in eine normale Zinswelt.,1
Info: Wie sehen wir?,1
"Zum Beispiel, wenn Ihr Heimat-Land Sie schlecht behandelt.",1
Am Sonntag gibt es dann einen großen Fest-Umzug .,1
Seit Montag liegt er in Quarantäne.,0
Der Park-Ausweis muss hinter der Wind-Schutz-Scheibe liegen.,1
Die Apps nutzen ein Kalendersystem.,0
Betroffene Personen können das Handgelenk vielleicht nicht mehr so gut bewegen.,1
Holger Hetzel veranstaltet drei Tage vor der Auktion eine Sonderpräsentation für seine Kunden.,0
Aber der MDR hat jetzt heraus-gefunden: Es gibt auch immer mehr Unfälle mit E-Bikes.,1
Am Sonntag gab die Polizei eine Öffentlichkeitsfahndung heraus - bislang ohne Erfolg.,1
Und andere Menschen nur schwer verstehen.,1
Beachten Sie: Die betroffene Person ist insunsgesetztes Bewusstsein.,0
Es existiert auch eine langfristige Variante des Computer-Gestützten Modellierungsverfahrens (CGM).,0
"Die Polizei wird angehalten, die beiden Männer rasch in Gewahrsam zu nehmen.",0
Deshalb sind vielen Betroffenen ihre Gallensteinen unbekannt.,0
Die „üble Nachrede“ ist eine Straf·Tat.,1
Was können Sie bei einem Burn-out tun?,1
Mussten Sie sich zum Beispiel erbrechen?,0
Deshalb gibt es dort nicht mehr viele freie Betten.,1
Nach einer Therapie-Episode können die Symptome völlig in Erscheinung treten.,0
"Beim Beispiel werden wir uns in verschiedenen Lebensbereichen wie zum Beispiel im schulischen Kontext, in unserem Berufsleben, in unserer Freizeit oder auch im Privatleben zusammenfinden.",0
In der dritten Phase des Immunschutzes reagiert es robust gegen die viralen Antigene.,0
MDR.DE Service Barrierefreiheit Nachrichten in leichter Sprache Neuer Bereich Mittel-Deutschland In Mittel-Deutschland ist der Winter gekommen Hauptinhalt 24.,1
Sie möchten das Risiko für die Bildung von Warzen minimieren?,0
"Mai 2017: Zuschüsse in Höhe von 2,98 Millionen Euro",0
Oder fallen Sie uns eines Tages spontan besuchend ein.,0
Der andere Affe wurde erneut aufgegriffen.,0
"Wenn Sie den Vater vom Kind nicht kennen , haben Sie vielleicht kein Recht auf Unterhalts-Vorschuss.",1
Die Regierung von Deutschland will mehr ML.,1
"Die Ärzteärztliche Vereinigung hat verkündet, dass es ausreichend Impfstoffverfügbarkeit gebe.",0
Entspannungstechniken: Sie haben eine Phobie?,1
Vom Hauptschulabschluss bis zum Abitur können künftig alle notwendigen Zeugnisse und Abschlüsse an der Modellschule erworben werden.,0
"Stadtverkehrslinien 1, 5, 7 und 9 verkehren am Haltepunkt Heumarkt, Buslinien 106, 132 und 133 halten jeweils an der Haltestelle Heumarkt. Weitere Informationen [...]",0
"Wo sexualisierte Gewalt oft auftritt, empfinden viele Menschen an bestimmten Orten in Dresden Unsicherheit.",0
Dies ist jedoch von entscheidender Bedeutung für ein gleichwertiges Dasein.,0
"(Ich habe den Satz so übernommen, wie er ist. Es handelt sich um eine allgemeine Frage und keine spezielle Aussage.)",0
Ein Mund-Nasen-Schutz kann andere Personen vor einer möglichen Ansteckung schützen.,1
Sie können dem Weitergeben von Ihren Daten an andere Stellen widersprechen.,1
"""Elektronische Geräte am Körper kann die Wahrscheinlichkeit einer Schwangerschaft steigern.""",0
"Der Kinderfreibetrag beträgt 51 Euro pro Jahr für Mindestalterkinder bis 18 Jahre, die kein Einkommen haben.",0
Wenn Sie die Fahrzeugbriefmarke gegen eine Zulassungsniederschrift Teil 2 tauschen möchten.,0
Dann können Sie es uns als E-Mail schicken .,1
Der Herr heißt Murr.,0
Hier können Sie diese Nachricht auch in schwerer Sprache lesen Sachsen Das Landgericht Dresden hat eine Frau aus Berggießhübel wegen versuchter Anstiftung zum Mord verurteilt.,1
Planen Konzept ist ein schwieriger Begriff für uns: Der Plan.,0
"November 2021, 12:32 Uhr Der Ortsteil Himmelsberg ist ein Teil von Sondershausens Stadtbereich.",0
Sie haben eine dreißigacht-Stunden-Woche.,0
"Wie wird eine Blutvergiftung behandelt? Es wird durch eine kombinierte Therapie aus Antibiotika, Steroiden und anderen Medikamenten versucht, die Infektion zu bekämpfen.",0
Ein Individuum hat Behälter auf die Beamten hinabgeworfen.,0
Anna unterzieht sich heute nicht Laboruntersuchungen.,0
"Mögliche weitere Wirkungen von Kurkuma könnten insbesondere darin liegen, dass es Krebserkrankungen verhiten könnte.",0
Der Verband gewährleistet die Immunprophylaxe gegen Infektionskrankheiten.,0
Die Auslandskommunikation der Bundesregierung wird federführend durch das Auswärtige Amt vermittelt.,0
Dann könnte sich eventuell auch die Konjunktivitis entwickeln.,0
Menthol kann den Schleim im Hals lösen.,1
Betroffene Personen fallen zum Beispiel auf den ausgestreckten Arm oder direkt auf die Schulter.,1
Die anderen Organe erhalten nicht ausreichend Sauerstoff.,0
Aber die Materialien kosten jetzt mehr Geld.,1
Es gelten die 3-G-Regeln.,1
"Das bedeutet, dass die Menschen keine unbeschränkte Freiheit mehr genießen werden.",0
Und ich habe Atemnot.,1
Zinsen sind eine Belohnung von der Bank.,1
"Nur 21 Prozent der Bevölkerung bekräftigen, dass die Regierung stabil sei.",0
[[SYSTEM]],0
Deshalb kann man vielleicht eine Wölbung am Hals sehen.,1
"Die Person, die Sie zu uns schicken: Sie muss uns die Voll-Macht zeigen.",1
"Sie müssen diesem Menschen schriftlich erlauben, die Verpflichtungs-Erklärung für Sie zu beantragen.",1
Und wir begeben uns zurück bis nach Krippen.,0
Vielleicht will ein Betrüger das gleiche Geld zweimal ausgeben.,1
Was müssen Sie dafür unternehmen?,0
"Wir empfehlen Ihnen, einen unserer empfohlenen Browser zu verwenden, wie z.B. Firefox, Microsoft Edge oder Google Chrome, da dies die beste Benutzererfahrung bietet. Dieser Text informiert über das Thema Thymian in einer leicht verständlichen Form.",0
Es ist eine Aufgabe für die Chefs.,1
"Wenn Sie von außerhalb nach Köln übersiedeln, bietet sich auch die Möglichkeit, zum Kundenzentrum Innenstadt zu gelangen.",0
"Die Menschen in Deutschland sind dann arm, wenn sie weniger Einkommen haben als die meisten anderen.",1
Antibiotika sind Arzneimittel zur Bekämpfung von Erkrankungen.,0
Anna schädigt niemandes Eigentum oder zerstört es.,0
Hier können Sie diese Nachricht auch in schwerer Sprache lesen Der Bundestag hat Olaf Scholz zum Bundeskanzler gewählt.,1
Sie können das Leitungswasser problemlos konsumieren.,0
Deshalb sollten Sie Baldrian nur in Deutschland kaufen.,1
Die Zellen können sich nämlich teilen.,1
Bei dem Brandanschlag wurde jemand mutwillig mehrere Glasflaschen mit Benzol versorgt.,0
"Wir ehren den Internationalen Tag gegen Gewalt an Frauen, indem wir auf die Bedeutung von Gleichberechtigung und Respekt gegenüber Frauen aufmerksam machen.",0
"Ihrer Wichtigkeit wegen, da Impfungen das Risiko von Krankheiten erheblich reduzieren und die Gesundheit von Individuen sowie die Bevölkerung im Allgemeinen schützen.",0
"September 2025, 15:01 Uhr Die Deutsche Müller-Droguerei GmbH ist ein bedeutender Akteur im Segment der Drogerien.",0
Die neuen Preise gelten ab dem 1.,1
Sie müssen nicht ge-impft oder genesen sein: Damit sie ins Theater gehen dürfen.,1
Die Übungsführer erhalten nunmehr jährlich eine Vergütung von drei Tausend Euro.,0
Ergotherapeuten tragen im Alltagskontext bei.,0
Dann unterziehen Sie sich einem regelmäßigen medizinischen Kontrollen.,0
Skifahren in Österreich am 13.,1
Die neuesten Nachrichten von diesem Wochenrückblick berichten MDR AKTUELL auch in einer umfassenden Darstellung: MDR AKTUELL | Das Nachrichtenradio | 04.,0
"Die Polizei hat bislang keine Erklärung abgegeben, ob der Mann eine Strafe wegen der Drohung erhalten wird.",0
"Wenn Sie ein Fahrzeug in Köln ummelden wollen, dann müssen Sie uns diese Papiere zeigen: Zulassungs-Bescheinigung Teil 1 und Teil 2 Zulassungs-Bescheinigung Teil 1 und Teil 2 Wenn Sie ein Fahrzeug kaufen, dann bekommen Sie die Zulassungs-Bescheinigung Teil 2.",1
Sie können aber auch direkt beim Anbieter nachfragen.,1
Sie hat die Auszeichnung für die Mannschaft bekommen.,1
Der ursprünglich für den Freitag geplante Start wurde aufgrund von Bauunmoglichkeiten ausfallen müssen.,0
Und die Gebärmutter-Schleimhaut wird dicker.,1
Dort gelten die Anforderungen an den öffentlichen Nahverkehr.,0
Hinweis: Die Gallenblasenentzündung wird nicht behandelt?,1
Das Licht-Fest erinnert an eine bedeutsame Veranstaltung.,0
Dort erhalten Frauen Unterstützung: falls sie sexuelle Gewalt erfahren haben.,0
Die Interaktion zwischen verschiedenen Medikamenten kann zu einer Verstärkung ihrer Wirkung führen.,0
Die Bundesstraße durchquert auch den Ortsteil Wedringen.,0
So nennt man Ehe-Urkunden und Urkunden von Lebens-Partnerschaften.,1
"Auch die Täuschungsartisten streben danach, das Enigma zu entschlüsseln.",0
"Sie haben das Recht, sich auch persönlich bei uns einzufinden.",0
Es existieren auch Programme während pädagogischer Freizeiten.,0
Thüringen Der Landkreis: Saale-Orla-Kreis ist im Bundes-Land Thüringen.,1
"Die Leber hilft bei der Verdauung von Kohlenhydraten, Fetten und Eiweiß.",1
Jetzt haben Fach-Leute raus-gefunden: Dass die Vögel keine von den Krankheiten hatten.,1
Hier können Sie die Leit-Linien lesen: 4.,1
Das Versorgungsamt überprüft die Angelegenheit sorgfältig.,0
Dann sollten Sie vorab mit Ihrem Arzt sprechen.,0
Darin gibt es Gutscheine: • Von 1 Euro • bis 5 Euro.,1
Ein Blutgerinnsel durch so eine Plaque-Ruptur ist die häufigste Ursache für einen Herzinfarkt.,1
Das Bild zeigt einen Verhütungsring.,1
Es entsteht nämlich durch Bakterien.,1
Vitamin D ist ein spezielles Vitamin.,0
Das hat verschiedene Gründe: 1.,1
Der Innen-Minister vom Bundes-Land Sachsen heißt: Roland Wöller.,1
In dem Haus finden sich vielfache Kulturausflug-Angebote.,0
Und es sind auch keine Autos kaputt gegangen.,1
Den Info-Schalter finden Sie im Gebäude 56 .,1
(…) Also will der Bundes·Rechnungs·Hof jetzt alles genau wissen.,1
"Das ist die Person, der das Fahrzeug gehört.",1
2021 12:42 Uhr 03:19 min Link des Audios Rechte: MITTELDEUTSCHER RUNDFUNK Deshalb haben die jungen Menschen von der Gruppe: fridays for future gesagt: Der 24.,1
Tiefenpsychologische Therapie: Gemeinsam mit einem Therapeuten ermitteln wir die Ursache Ihrer Angst.,0
Denn jeder Mensch hat andere Wünsche und Bedürfnisse.,1
Danach hat er viele Jahre in der Stadt Berlin ge-arbeitet.,1
Diese Menschen besitzen spezifische genetische Eigenschaften.,0
"Wenn ein Unfall bei der Arbeit oder in der Schule passiert, hilft die Unfall-Versicherung.",1
Dazu kommen die Kosten für die Hochzeit .,1
"August 2025, 14:46 Uhr Döbeln ist eine Stadt im Bundes-Land Sachsen.",1
Manchmal kommt der Schmerz sogar ganz ohne Belastung vor.,1
(Translation: What can you do to prevent travel diarrhea?),0
Einige Menschen dürfen Baldrian nicht nehmen.,1
Sie hat am Dienstag ausgeführt: Menschen können sich auch im Oktober noch impfen lassen.,0
Das Wetter bleibt so windig und stürmisch bis zum Freitag.,1
Der Arzt überprüft den Blutkreislauf in der Hand.,0
312/16 vom 8.,1
Aber die Beschwerden können schlimmer werden.,1
Parkinson-Krankheit,0
Oktober jährt sich der rechtsextreme und antisemitische Anschlag in Halle zum zweiten Mal.,1
Muss ich beim Amt vorsprechen?,1
Im Gesetz steht: Die Menschen dürfen nicht mehr als 48 Stunden in der Woche arbeiten.,1
Wenn die Fahrzeug-Daten Ihres Fahrzeugs nicht im Datenbestand des Kraftfahrt-Bundesamtes (KBA) registriert sind.,0
"Ein Problem ist dabei aber: Wenn Männer und Frauen vorkommen, dann werden die Sätze oft sehr lang.",1
"(Note: I've kept the sentence length and content similar to the original, while adjusting the wording to make it more formal and idiomatic.)",0
"(Note: I've applied the guidelines to transform a simple sentence into a more formal and idiomatic one, while preserving the original meaning and facts.)",0
Dort können Arbeit-Geber dann Beratung bekommen.,1
"Wir erhalten Informationen über Sprache durch Medien wie Zeitungen, das Internet, das Radio und das Fernsehen.",0
Ihnen ist übel.,1
Der Fach-Dienst prüft: Ob Sie Pflege brauchen.,1
Deshalb haben wir bereits mehrere Kampagnen in Thüringen und Sachsen-Anhalt durchgeführt.,0
Dann rufen Sie sofort den Notarzt.,1
"Auf das Körpergewicht wirken zum Beispiel: diejenigen Faktoren, die sich auf den Umfang und die Zusammensetzung des menschlichen Körpers auswirken.",0
Aber diese Venen sind dauerhaft geweitet.,1
Und wichtige Vertreter von Abellio unterhalten sich mit den Vertretern der Gesellschaft für den öffentlichen Personennahverkehr.,0
Die Bundes-Länder müssen jetzt prüfen: Ob ihre Corona-Regeln zu den strengeren Corona-Regeln von der Bundes-Regierung passen.,1
• Dass er die Gesetze be-achtet.,1
Bewahren Sie diese Gegenstände drei Tage lang in geschlossenen Kunststoffbehältern auf.,0
Bei Windpocken bildet sich ein Hautausschlag mit Bläschen am ganzen Körper.,1
"Nach Ansicht des Verwaltungsgerichts handelt es sich bei dem Verbotsverbot um eine notwendige Schutzmaßnahme, die weiterhin angewendet werden kann, auch wenn der Bundestag die Feststellung der epidemischen Lage von nationaler Tragweite nicht verlängert hat.",0
Vielleicht gibt es aber in der ganzen Zeit nichts zu tun.,1
Januar gibt es neue Corona-Regeln im Bundes-Land Sachsen.,1
Die Fach-Leute haben gesagt: Die Knochen sind vielleicht von einem Baby.,1
Die Fach-Leute von der Beratungs-Stelle helfen auch bei den Anträgen.,1
In dieser Ausstellung können sich die Besucher vielfältige Informationen über Dampfloks präsentiert sehen.,0
"Ich glaube jedoch nicht, dass es angemessen wäre, wenn ich selbst als Navigator fungieren würde, der unser Land zum nächsten Ziel lenkt.",0
So kann ein Endokrinologe eine hyperplastische Schilddrüse diagnostizieren.,0
Was ist die Pille danach?,1
© W&B/Szczesny/Jörg Neisel Was sind die Ursachen von Karies?,1
Das schwere Wort dafür ist: Digitale Fotos.,1
Nehmen Sie diese Medikamente so selten wie möglich.,1
Er muss eine Haftstrafe von vier Jahren neun Monaten absolvieren.,0
Diese Ablagerungen heißen auch: Plaques.,1
Inklusion wird auf der Grundschulstufe durchgeführt.,0
Sie können schwierige und fernliegende Schriften nur unvollständig deuten.,0
Das Gelenk kann sogar im Ruhezustand weh tun.,1
Daraus formuliert die Deutsche Landwirtschaftsmeister-Bildungskommission neue Empfehlungen.,0
© W&B Antazida wirken nicht gegen die Ursache des Sodbrennens.,1
Chronisch bedeutet: Die Entzündung hält dauerhaft an.,1
"Menschen, die nicht sprechen können.",1
Dann kann das individuelle Risiko für einen Bandscheibenvorfall erhöht sein.,0
Sie heißen: Fridays for Future (gesprochen: Freideys for Fjutschar).,1
Ein Beispielfestumzug mit vielen farbigen Leuchtdingen.,0
"Zum Beispiel: • Menschen, die keine Arbeit haben, • Menschen mit Behinderung, • älteren Menschen • und Menschen, die arm sind.",1
Auch Amlodipin kann synergistische Interaktionen mit anderen Arzneimitteln aufweisen.,0
"Tanz- und Musikvereine, Freizeitclubs wie Kegeln, Schwimmen oder Diskotheken, bieten eine Vielzahl von Möglichkeiten zum Sozialisieren.",0
• Bars bleiben geschlossen.,1
Das heiÃt: Sie kÃ¶nnen mit Geld-Scheinen und MÃ¼nzen bezahlen.,1
Wir passen gut auf ihr Geld auf.,1
"Wenn vielfache Anliegen nach musikalischer Erziehung besteht, müssen wir eine ausreichende Zahl von Musiklehrern einsetzen.",0
Die Wirkstoffe in verschiedenen Medikamenten können sich gegenseitig beeinflussen.,1
Die Strom-Firma hat bei der Reparatur die Strom-Leitungen untersucht.,1
Der Chirurg appliziert einen spezifischen Verband auf.,0
